url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),Soup,name_address
https://www.zomato.com/bangalore/mishmash-hsr?context=eyJzZSI6eyJlIjpbIjYwMDA3IiwiMTg2MTA1NjEiLCIxODYyMzE3MSIsIjE4NTY4MzY0Iiw1Mzc4MiwiMTg5MzMzMzMiLCIxODY1NDExOCIsIjE4ODk1OTYyIiwiMTg0MjI5MjIiLCIxODQyNDA1NSIsIjU2NDczIiwiMTg1MTQwMTQiLCI1NTU4NCIsIjE4NTgwNjM5IiwiMTgzNDg3OTciLCIxODgwNzUzMiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmVsbGFuZHVyIn19,"2321, 17th Cross, 27th Main, 1st Sector, HSR, Bangalore",Mishmash,online order, ,3.9/5,1240,+91 8884999466,HSR,"Casual Dining, Bar","Cocktails, Tandoori Chicken, Paneer Tikka, Stuffed Mushroom, Pasta Alfredo, Mocktails, Salads","Mediterranean, Continental, North Indian, Mughlai, Salad","1,400",Delivery,hsr mishmash online order casual dining bar cocktails tandoori chicken paneer tikka stuffed mushroom pasta alfredo mocktails salads mediterranean continental north indian mughlai salad delivery,"Mishmash,2321, 17th Cross, 27th Main, 1st Sector, HSR, Bangalore"
https://www.zomato.com/bangalore/eat-fit-nagawara-bangalore?context=eyJzZSI6eyJlIjpbMTg2ODc1NzYsIjE4ODc5MTk0IiwiNTMxNjciLCI2MTYxMCIsIjE4NzgzNzYxIiwiMTg3MTM4NDAiLCIxODc2Mjg5MCIsIjU0MjU5IiwiNTk3MTMiLCI1ODg5NSIsIjU0MjIzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLYWx5YW4gTmFnYXIifX0=,"Rajatha Greens Apartments, 5th Block, Nagavara Village, Nagawara, Bangalore",eat.fit,online order, ,4.4/5,287,-,Nagawara,Delivery,"Paratha, Salads, Chicken Tikka Sub, Roti","Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500,Delivery,nagawara eat fit online order delivery paratha salads chicken tikka sub roti healthy food north indian biryani continental sandwich desserts delivery,"eat.fit,Rajatha Greens Apartments, 5th Block, Nagavara Village, Nagawara, Bangalore"
https://www.zomato.com/bangalore/chatpata-chaat-station-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjAyMTE2IiwiMTg2MDg0NTUiLCIxODcyMzA3NSIsIjE4NzI0ODczIiwxODQ2Mzg3OSwiMTg0MTIxMDIiLCIxODYxODgzMiIsIjE4NjUxMDU3IiwiMTg3ODE2NjAiLCIxODgxMTg5MiIsIjE4NjE3ODUyIiwiMTg1NjA5MDciLCI1NTUzMCIsIjYxMjU1IiwiMTgyMzc5MDIiLCIxODMwODc2NCIsIjE4Mzg1NDYwIiwiMTg2NzA0NzAiLCIxODY3MjUwMiIsIjE4Njc4Mzg1IiwiMTg2MDE0NjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hcmF0aGFoYWxsaSJ9fQ==,"Krishnappa Garden, Near Kids Global School, Marathahalli, Bangalore",Chatpata Chaat Station, , ,3.5 /5,19,+91 9036645271,Marathahalli,Quick Bites,-,"North Indian, Street Food, Chinese",500,Delivery,marathahalli chatpata chaat station quick bites north indian street food chinese delivery,"Chatpata Chaat Station,Krishnappa Garden, Near Kids Global School, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/indian-paratha-company-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODU3MjAyIiwiMTg3NjU1NDEiLCIxODY3MTYwMyIsIjYwOTU1IiwxODcxMTM3OCwiNTc3NzIiLCI1NzE5MSIsIjE4NjM5MjI1IiwiMTg1ODk0MzUiLCIxODgwMDY5NiIsIjE4MDIyMjU1IiwiMTg3NzMxMTgiLCI1NDMwNSIsIjE4Mzg1NDI4IiwiMTg4OTcwMzkiLCI1OTE1OSIsIjE4NjUwNzc2IiwiNTUzMjYiLCIxODY1NTM0NCIsIjE4NTQ1OTk1IiwiMTg4NTU5NzAiLCIxODkzODM1MSIsIjE4NzU4NTQwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYXJhdGhhaGFsbGkifX0=,"187-188/3, Opposite Prestige Tech Park, Active Arena, Panathur, Kadubeesanahalli, Marathahalli, Bangalore",Indian Paratha Company, , ,3.5 /5,28,+91 9880883061,Marathahalli,Casual Dining,-,North Indian,500,Delivery,marathahalli indian paratha company casual dining north indian delivery,"Indian Paratha Company,187-188/3, Opposite Prestige Tech Park, Active Arena, Panathur, Kadubeesanahalli, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/sambram-biriyani-paradise-1-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4NTQ1MDU3IiwiMTg4ODUzMzgiLCIxODYzMTU3NyIsIjU1NDYwIiwxODU1MzM3NywiNjE0NTQiLCI1NjYzNSIsIjE4NzU2NjMxIiwiMTg2MDQ2ODgiLCIxODY2Mzc4MiIsIjE4NjE5NTg1IiwiMTg1NDUwODUiLCIxODg3MTcwMyIsIjE4NjU0NDE1IiwiMTg4NzExNzUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"633, 100 Feet Ring Road, Dollar Layout, 3rd Phase, JP Nagar, Bangalore",Sambram Biriyani Paradise,online order, ,3.5/5,97,+91 9448248510,JP Nagar,Casual Dining,-,"Biryani, North Indian, Chinese",600,Delivery,jp nagar sambram biriyani paradise online order casual dining biryani north indian chinese delivery,"Sambram Biriyani Paradise,633, 100 Feet Ring Road, Dollar Layout, 3rd Phase, JP Nagar, Bangalore"
https://www.zomato.com/bangalore/andhra-vantillu-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTc2Nzg1IiwiMTg1ODA4MzQiLCIxODM4MjU2OSIsIjE4MzY4MTQxIiwxODcwOTYwNywiMTg3NDM5OTMiLCIxODc1Nzc3OSIsIjE4ODg5NDkwIiwiMTg4OTUzMTgiLCIxODYyODQ3MCIsIjE4OTQzMTc5IiwiMTg1NDQ5MzEiLCIxODkzMTI2MiIsIjE4OTQ5NDUyIiwiMTg1MTMzMDEiLCIxODkzOTI5NCIsIjE4NjU2MzUyIiwiMTg2NzcyNjEiLCI2MDc4MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gU2FyamFwdXIgUm9hZCJ9fQ==,"17/2 Gatthalli Road, Behind ASR Octave Apartments, Chikkanayakanahalli, Choodasandra, Sarjapur Road",Andhra Vantillu, , ,-,0,+91 9980511117,Sarjapur Road,Quick Bites,-,South Indian,200,Delivery,sarjapur road andhra vantillu quick bites south indian delivery,"Andhra Vantillu,17/2 Gatthalli Road, Behind ASR Octave Apartments, Chikkanayakanahalli, Choodasandra, Sarjapur Road"
https://www.zomato.com/bangalore/sri-sai-restaurant-btm?context=eyJzZSI6eyJlIjpbIjE4NzEyMzc3IiwiMTg5MjI0MjQiLCIxODk0MTc0MCIsIjE4NTM0OTEwIiwxODQ2NzI0NywiMTg2NTQ2MjIiLCIxODYzNTIxMSIsIjE4OTUxODY1IiwiMTg5NTE4NTciLCIxODk1MTg5OSIsIjE4ODg1NTg5IiwiMTg5NTMxOTciLCIxODU3MTM0OCIsIjU1Njg3IiwiMTg5Mzk0MDgiLCIxODY3NDA0NSIsIjE4NTM1MDIxIiwiMTg5MzIzMTkiLCIxODU4NjQxNyIsIjE4NjUxODE2IiwiMTg0MTIzOTkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"13, Shree Shakthi Mansion, 1st Main Road,Old Post Office Road, Maruti Nagar, Madiwala, BTM, Bangalore",Sri Sai Restaurant, , ,-,0,-,BTM,Quick Bites,-,"South Indian, Seafood",300,Dine-out,btm sri sai restaurant quick bites south indian seafood dine out,"Sri Sai Restaurant,13, Shree Shakthi Mansion, 1st Main Road,Old Post Office Road, Maruti Nagar, Madiwala, BTM, Bangalore"
https://www.zomato.com/bangalore/kalmane-koffees-1-brigade-road?context=eyJzZSI6eyJlIjpbIjE4NTA5ODA5IiwiMTg2MjgyMDQiLCIxODY3ODAyNiIsIjU3MzA3Iiw1OTYyOSwiMTgyMjQ2NTAiLCI1MjI1MyIsIjUxMDM4IiwiMTg1MjMxMTgiLCIxNzk1NjY3MSIsIjUwNjYxIiwiMTgyNzgyNDEiLCI1MDIyMCIsIjYwNTg3IiwiNTU1NTUiLCIxODYyNzU3NyIsIjE4NDYzNTY2IiwiMTg1MTg2NTIiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"Second Floor, Garuda Mall, Magrath Road",Kalmane Koffees, , ,3.6/5,46,+91 9972900626,Brigade Road,Cafe,"Filter Coffee, Cafe Mocha, Blueberry Muffin",Cafe,350,Cafes,brigade road kalmane koffees cafe filter coffee cafe mocha blueberry muffin cafe cafes,"Kalmane Koffees,Second Floor, Garuda Mall, Magrath Road"
https://www.zomato.com/bangalore/bathinda-junction-sarjapur-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTQ0OTMxIiwiMTg5MzEyNjIiLCIxODk0OTQ1MiIsIjE4NTEzMzAxIiwxODkzOTI5NCwiMTg2NTYzNTIiLCIxODY3NzI2MSIsIjYwNzgzIiwiMTg2MDIzMDMiLCIxODcxODcyNCIsIjE4NzQ0NTMwIiwiMTg5NjU2NzQiLCIxODU3MDMxMSIsIjYwNTk4IiwiMTgzMDU2MTQiLCIxODg1MTU4OSIsIjE4NjEzODQzIiwiMTg1MzY4NzIiLCI2MDU5NiIsIjE4Njc2NjQzIiwiMTg2MDg5NjgiLCIxODkyOTYzNiIsIjE4NDQ4MzYzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBTYXJqYXB1ciBSb2FkIn19,"51, Kaikondrahalli Village, Sarjapur Road, Bangalore",Bathinda Junction,online order, ,NEW,0,+91 9739068067,Sarjapur Road,Delivery,-,"North Indian, Mughlai",600,Delivery,sarjapur road bathinda junction online order delivery north indian mughlai delivery,"Bathinda Junction,51, Kaikondrahalli Village, Sarjapur Road, Bangalore"
https://www.zomato.com/bangalore/just-shawarma-new-bel-road?context=eyJzZSI6eyJlIjpbIjE4NDE4NTYxIiwiMTg3Mjc4NTYiLCIxODQ5NDA3MSIsIjE4NzI4MTIwIiwxODI4NTE1NiwiMTg4OTIyNjEiLCIxODYyNDE2MCIsIjE4NzMyMTc5IiwiNTc3NDgiLCI1MzM5MyIsIjUxNzcwIiwiMTg2Nzk1MTUiLCIxODYwNDkxNCIsIjU5NTc0IiwiNjAwMjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"4/1, 3rd Cross, Opposite NIAS Gate, Near MSRIT College, New BEL Road, Bangalore",Just Shawarma,online order, ,3.8 /5,179,+91 7676764422,New BEL Road,Quick Bites,"Whole Meat Shawarma, Malgoum Shawarma, Roti, Kerala Parotta, Pita Bread",Arabian,300,Delivery,new bel road just shawarma online order quick bites whole meat shawarma malgoum shawarma roti kerala parotta pita bread arabian delivery,"Just Shawarma,4/1, 3rd Cross, Opposite NIAS Gate, Near MSRIT College, New BEL Road, Bangalore"
https://www.zomato.com/bangalore/gelato-italiano-brigade-road?context=eyJzZSI6eyJlIjpbIjU4MTM2IiwiMTg2Mjc3MzAiLCIxODU5MDA2MyIsIjE4NzA2ODk5Iiw1NjAzMSwiNTEwMDciLCI2MDIwMyIsIjU3NjU2IiwiMTg1ODgwNDIiLCIxODcwNzQ2OSIsIjE4NTYwNzY3IiwiMTg2NTg0ODciLCI1NDQ5OCIsIjU4NDE1IiwiNTYzOTQiLCIxODczMjI4NyIsIjU3MTM0IiwiNTMxNjUiLCIxODgxODgxOCIsIjE4NzYwMzQ3IiwiMTg5MzA1MzIiLCI1ODUzMiIsIjE4NzkxMzQ3IiwiMTg1ODM4MjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"Ground Floor, Garuda Mall, Magrath Road, Ashok Nagar",Gelato Italiano,online order, ,3.0/5,40,"080 41614949
+91 9341010922",Brigade Road,Dessert Parlor,"Belgian Chocolate, Waffle Cone, Tiramisu","Ice Cream, Bakery, Desserts",200,Delivery,brigade road gelato italiano online order dessert parlor belgian chocolate waffle cone tiramisu ice cream bakery desserts delivery,"Gelato Italiano,Ground Floor, Garuda Mall, Magrath Road, Ashok Nagar"
https://www.zomato.com/bangalore/rawat-food-paradise-whitefield?context=eyJzZSI6eyJlIjpbIjE4NDQ4MzQ2IiwiMTg0NDgzNjQiLCIxODQ2NzI1NCIsIjE4NDc0NDAxIiwxODQ5OTY5OCwiMTg1MDM5NjUiLCIxODgxNjUzNCIsIjE4ODUyNjA5IiwiMTg1NTAyNjciLCIxODkzODYwNiIsIjE4NzUzNDI1IiwiMTgzNzMwNjYiLCIxODI5MDA1OSIsIjE4NTYyNDM5IiwiMTg0NDMxMTUiLCIxODY1ODM4OCIsIjYxMDIwIiwiMTg1NTk5NzkiLCIxODU3NTAxNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==,"Near MVJ College, Channasandra Main Road, Whitefield, Bangalore",Rawat Food Paradise, , ,-,0,+91 9945309960,Whitefield,Quick Bites,-,"North Indian, Chinese",300,Delivery,whitefield rawat food paradise quick bites north indian chinese delivery,"Rawat Food Paradise,Near MVJ College, Channasandra Main Road, Whitefield, Bangalore"
https://www.zomato.com/bangalore/juice-fresco-hbr-layout-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjIyMjI4IiwiNTM1OTQiLCIxODU2OTc4NSIsIjU4MjMyIiwxODc1NjMyOSwiMTg4ODI0MzIiLCIxODg0MDM5MCIsIjE4Nzk1ODAwIiwiMTg4MDI0MjAiLCI1OTMwMyIsIjE4NTcxNDU0IiwiMTg1MTkzNDgiLCI1MDEzNCIsIjE4OTM2ODUzIiwiMTg4NDg4MzciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEthbHlhbiBOYWdhciJ9fQ==,"2nd Block, Near HP Petrol Pump, HBR Layout",Juice Fresco,online order, ,-,0,-,HBR Layout,Beverage Shop,-,"Beverages, Juices",200,Delivery,hbr layout juice fresco online order beverage shop beverages juices delivery,"Juice Fresco,2nd Block, Near HP Petrol Pump, HBR Layout"
https://www.zomato.com/bangalore/chai-mane-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzMzNTcxIiwiMTg0MzQ0NDQiLCIxODQyNDA2NiIsIjUxMDkzIiwxODcyNzI1MSwiMTg2NzUwODYiLCIxODQ4NzE4MiIsIjE4Njc2OTY4IiwiNTY4MjYiLCI1MDY2MyIsIjUxMDY1IiwiNTIwOTgiLCIxODY3NjU1MSIsIjUxNzMzIiwiNTI5OTMiLCIxODc5NzEzMiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFzYXZhbmFndWRpIn19,"15/1, Southend Road, Basavanagudi, Bangalore",Chai Mane, , ,3.2/5,6,+91 9606502508,Basavanagudi,"Beverage Shop, Quick Bites",-,"Beverages, Sandwich",100,Dine-out,basavanagudi chai mane beverage shop quick bites beverages sandwich dine out,"Chai Mane,15/1, Southend Road, Basavanagudi, Bangalore"
https://www.zomato.com/bangalore/5th-main-cafe-hsr?context=eyJzZSI6eyJlIjpbIjE4NjkxNjMxIiwiMTg2MTc5ODAiLCIxODUxMjQ0MSIsIjE4MzU1MjgyIiwxODI5MDA0NiwiMTg3MDI3NTQiLCIxODU4NzkwNSIsIjE4MzQ2MzQyIiwiMTg0OTQwODMiLCIxODYzNTE5MiIsIjE4ODg3MTEzIiwiMTg3NjUwNjIiLCI2MTQxNyIsIjE4NzM5MTI0IiwiMTg2Mjg3ODAiLCIxODI2MzQxOSIsIjE4OTY1MDkzIl0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCVE0ifX0=,"355, 14th B Cross, 5th Main, 6th Sector, HSR, Bangalore",5th Main Cafe, , ,3.5/5,15,+91 9886335005,HSR,Cafe,-,"Cafe, Fast Food",250,Cafes,hsr 5th main cafe cafe cafe fast food cafes,"5th Main Cafe,355, 14th B Cross, 5th Main, 6th Sector, HSR, Bangalore"
https://www.zomato.com/bangalore/vishwamitra-veg-restaurant-shivajinagar?context=eyJzZSI6eyJlIjpbIjYwMDY0IiwiNTgwNjIiLCI1NzU2MyIsIjUzMjQxIiw1NjY3MiwiNTQ1NTgiLCI2MTExOCIsIjYxMzg3IiwiMTg0NzY0NDciLCIxODQ3NjQ1OCIsIjE4NDcyNDA4IiwiMTg1NTQ2NjQiLCIxODYwMDA4NCIsIjE4NDEzOTMyIiwiMTg3MDc1NDAiLCIxODcyOTcxMSIsIjE4NzE5NDc5IiwiMTg3ODgwMzUiLCIxODkyMDQ0MyIsIjE4NDc2NDY1IiwiNTIxMjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"16/1, Opposite Bowring Hospital",Vishwamitra Veg Restaurant, , ,-,0,+91 9964696666,Shivajinagar,Quick Bites,-,"South Indian, North Indian, Chinese, Street Food",200,Dine-out,shivajinagar vishwamitra veg restaurant quick bites south indian north indian chinese street food dine out,"Vishwamitra Veg Restaurant,16/1, Opposite Bowring Hospital"
https://www.zomato.com/bangalore/gud-dhani-btm?context=eyJzZSI6eyJlIjpbIjE4ODE4ODAzIiwiNTY2MTkiLCIxODQ1ODM5OCIsIjU4ODMzIiw1MjgzMSwiMTg3OTU1NDciLCI1MTg1MCIsIjE4Nzc5NjUxIiwiMTg2MTU4NDMiLCIxODU1MTk0MiIsIjE4NjczNDIzIiwiMTg5MDQ1NzAiLCI1MTA3MSIsIjE4MjMyNjU4IiwiMTg1NDQyMTgiLCIxODI4MDcxNyIsIjE4NDY4ODM1IiwiNTAzOTYiLCI1MjY4NSIsIjE4NjU2NjIxIiwiMTg1ODI3NzIiLCI1MzM1OCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"170, 16th Main, 2nd Stage, BTM, Bangalore",Gud Dhani,online order, ,4.0/5,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,Delivery,btm gud dhani online order casual dining buttermilk jal jeera churma palak kofta lassi gulab jamun dahi bhindi rajasthani delivery,"Gud Dhani,170, 16th Main, 2nd Stage, BTM, Bangalore"
https://www.zomato.com/bangalore/biriyani-hub-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTQwMTQ5IiwiNTA3ODkiLCI1MDU3NSIsIjE4MTgxMzE4IiwxODgxNjE5NSwiNjEzMzUiLCIxODc5NzU1MiIsIjU0MTk5IiwiMTg4MjE3NTYiLCIxODQ4NzE4OSIsIjE4ODA2MzkzIiwiMTg3OTAwNTUiLCI1MDI1MSIsIjE4NTc3NzkxIiwiMTg0MDI5MDAiLCIxODQ2MDA0MyIsIjE4NTYyNzgwIiwiMTg3NDIzMjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE5ldyBCRUwgUm9hZCJ9fQ==,"10, 5th main, RMV, New BEL Road, Bangalore",Biriyani Hub,online order, ,3.0 /5,30,"+91 7338062316
+91 9739356343",New BEL Road,Delivery,-,"Fast Food, Biryani, Seafood, South Indian",400,Delivery,new bel road biriyani hub online order delivery fast food biryani seafood south indian delivery,"Biriyani Hub,10, 5th main, RMV, New BEL Road, Bangalore"
https://www.zomato.com/bangalore/eat-fit-1-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njg3NjQxIiwiNTAzODUiLCI1NTEyOSIsIjE4MjYwMDUzIiwxODg3OTI2NCwiMTg3MDI2ODYiLCIxODAyMjI4MiIsIjE4MzQ2MzMzIiwiNTI2OTgiLCI1NjM1MSIsIjE4NTE1MDg4IiwiMTg3Mzg3NjEiLCIxODgwOTM5NyIsIjYxNTU0IiwiMTg1MDMzMjgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEluZGlyYW5hZ2FyIn19,"2981, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",eat.fit,online order,book table,NEW,0,+91 9008035709,Indiranagar,Quick Bites,-,"Healthy Food, North Indian, Biryani",300,Dine-out,indiranagar eat fit online order book table quick bites healthy food north indian biryani dine out,"eat.fit,2981, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/yuan-restaurant-hbr-layout?context=eyJzZSI6eyJlIjpbIjUxNjAzIiwiMTgzNzQzNDIiLCIxODM2OTgxOCIsIjUyMDU2Iiw1MTA4MSwiNTMyMTYiLCIxODM2OTg1MiIsIjE4NjMxMjIwIiwiNTEwMDMiLCI1NDEwOSIsIjU3NDM4IiwiNTM5NDIiLCI1NDY2MiIsIjUxNjU5IiwiMTg1NTUzNDAiLCI1MjEwNiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gRnJhemVyIFRvd24ifX0=,"2&3, Renu Arcade, 1st Stage, 2nd Block, 80 Feet Road, HBR Layout, Bangalore",Yuan Restaurant,online order, ,3.8/5,201,"+91 9901047070
00 08040974045",HBR Layout,Casual Dining,"Momos, Spring Roll, Manchow Soup, Dragon Noodles","Chinese, Momos",550,Delivery,hbr layout yuan restaurant online order casual dining momos spring roll manchow soup dragon noodles chinese momos delivery,"Yuan Restaurant,2&3, Renu Arcade, 1st Stage, 2nd Block, 80 Feet Road, HBR Layout, Bangalore"
https://www.zomato.com/bangalore/rock-view-family-restaurant-hsr?context=eyJzZSI6eyJlIjpbIjE4MTQ4OTMxIiwiMTg2NTQ2MTgiLCIxODU4MDMwMCIsIjE4NTc3Mjg0IiwxODY0Njc4NSwiMTg4MjU0NzMiLCIxODgwODIyOSIsIjE4ODY2ODg4IiwiMTg5NDMzMjgiLCIxODgzNjYwNiIsIjE4ODAyNTcxIiwiMTg3Mjg5MjIiLCIxODg5NTMxNSIsIjE4MzQ2MzUzIiwiMTg2ODU0NTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"27th Main, 2nd Sector, HSR, Bangalore",Rock View Family Restaurant,online order, ,3.3/5,8,+91 9986649294,HSR,Casual Dining,-,"North Indian, Chinese",700,Delivery,hsr rock view family restaurant online order casual dining north indian chinese delivery,"Rock View Family Restaurant,27th Main, 2nd Sector, HSR, Bangalore"
https://www.zomato.com/bangalore/cafe-potpourri-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4ODU2MjYyIiwiNTk4NzYiLCIxODYzNDgxMiIsIjE4MzU5OTE5IiwxODU4NzkwNSwiMTg3MDY3NzQiLCIxODIxNjY4MyIsIjE4ODU2MDA1IiwiMTg2OTE2MzEiLCI1MDMyMSIsIjE4NjcwNzkzIiwiMTg3OTE1NjEiLCIxODc4NTc3NSIsIjU5NjQ1IiwiMTg2Mjg3ODAiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"204, 4th Cross, KSRTC Layout, 2nd Phase, JP Nagar, Bangalore",Cafe Potpourri,online order, ,3.7/5,131,"+91 8884553680
+91 7026274274",JP Nagar,Cafe,"Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich","Cafe, Sandwich, North Indian, Beverages, Desserts",400,Cafes,jp nagar cafe potpourri online order cafe poha coffee pav bhaji masala chai sattu paratha sandwich cafe sandwich north indian beverages desserts cafes,"Cafe Potpourri,204, 4th Cross, KSRTC Layout, 2nd Phase, JP Nagar, Bangalore"
https://www.zomato.com/bangalore/the-foodyz-1-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODcxNzAxIiwiMTg2NTc2NTUiLCI2MDk5MyIsIjE4NjA2MDU0IiwxODczNjA1NCwiMTg3MDE3MTAiLCIxODYyMjI5MyIsIjE4MTczMDcwIiwiNjEwNDciLCIxODgwMTU4OSIsIjE4ODAxNTk3IiwiMTg4ODg3MDkiLCI1NzMxMCIsIjE4OTM2MDI0IiwiMTg2ODMyNTMiLCIxODIxNjY4MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"Beside Axis Bank ATM, 2nd Cross Road, Puttenahalli Rd, 6th Phase, JP Nagar, Bangalore",The Foodyz,online order, ,3.7/5,42,"+91 9380002058
+91 8043759660",JP Nagar,Quick Bites,"Poha, Tea, Paratha","North Indian, Chinese",500,Delivery,jp nagar the foodyz online order quick bites poha tea paratha north indian chinese delivery,"The Foodyz,Beside Axis Bank ATM, 2nd Cross Road, Puttenahalli Rd, 6th Phase, JP Nagar, Bangalore"
https://www.zomato.com/bangalore/ambur-biryani-point-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4ODY3MDMyIiwiMTg0MjM0MDYiLCIxODgxMjIwMiIsIjE4NTcwMzExIiw1NzQwNCwiMTg2NjM2OTAiLCIxODcyODg1MiIsIjYxNTExIiwiMTgzOTEwMDciLCIxODkyMTk0OSIsIjE4NTE5MDU5IiwiMTg3MzIwODEiLCI1ODQ0MiIsIjE4MDIyMjU5IiwiMTg0NDgzNjMiLCIxODcxMTg5OSIsIjU4NjY2IiwiMTg1MjU3OTIiLCIxODk1ODQyNCIsIjE4OTY0ODk3IiwiMTg5Njc3MTIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"102, Kaikondrahalli, Sarjapur Road, Bangalore",Ambur Biryani Point, , ,3.3/5,8,+91 9738903295,Sarjapur Road,Quick Bites,-,Biryani,150,Dine-out,sarjapur road ambur biryani point quick bites biryani dine out,"Ambur Biryani Point,102, Kaikondrahalli, Sarjapur Road, Bangalore"
https://www.zomato.com/bangalore/ulavacharu-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDM5NjI3IiwiNTk1MDIiLCI1MjQwOCIsIjE4MzY3MTM5IiwxODg1NzE2OSwiMTg2MzA0MzgiLCIxODY4MzI1MyIsIjE4ODg1MzM4IiwiMTg1NzA5NzIiLCIxODg2NjYxMSIsIjE4Mzk5MjE4IiwiMTg2OTExMTYiLCIxODg4NzYwOSIsIjE4NTQ1MDU3IiwiMTg4ODg3NDYiLCIxODY3MjcyNCIsIjE4NjA0Njg4IiwiMTg4OTMzNDMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"104, Vijay Jatti Building, Industrial Area, Koramangala 5th Block, Bangalore",Ulavacharu,online order,book table,NEW,0,080 49653538,Koramangala 5th Block,Casual Dining,"Ulavacharu, Biryani, Bangla Kodi, Rajugari Kodi Pulao, Curd Rice, Gadwal Kodi Pulao, Plain Rice","Andhra, North Indian, Chinese",900,Delivery,koramangala 5th block ulavacharu online order book table casual dining ulavacharu biryani bangla kodi rajugari kodi pulao curd rice gadwal kodi pulao plain rice andhra north indian chinese delivery,"Ulavacharu,104, Vijay Jatti Building, Industrial Area, Koramangala 5th Block, Bangalore"
